baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000117394	59.8752249627695	0.981827617464556	0.231175335125464	4.24711233545609	2.16543400367809e-05	0.000141607154515113	SLC2A1
ENSG00000186973	43.2872819308876	2.72321326535974	0.642657651106261	4.23742448358321	2.26098428989975e-05	0.000146783668351539	FAM183A
ENSG00000243710	34.2934914843783	2.93041080664159	0.5560402701567	5.27014132594346	1.36318758260981e-07	1.68293525823667e-06	CFAP57
ENSG00000188396	11.1426727212488	2.22601923266655	0.433080818048687	5.13996265800047	2.74793074174797e-07	3.15956624801054e-06	DYNLT4
ENSG00000117425	9.75889958729399	1.42780683404269	0.262626105358298	5.43665235447461	5.42909183995238e-08	7.41847015200818e-07	PTCH2
ENSG00000159588	124.284370203846	2.74773510427261	0.519965759017064	5.28445394071118	1.26080264522547e-07	1.57535824471335e-06	CCDC17
ENSG00000086015	169.123970671587	0.745696285111567	0.119041397374667	6.26417617364308	3.74801553065546e-10	8.75536427961115e-09	MAST2
ENSG00000117472	381.833018937537	2.94222538706407	0.491274929067744	5.98895895755828	2.11188443632847e-09	4.09333791468456e-08	TSPAN1
ENSG00000186377	74.43385076588	1.49016521041314	0.270502327679878	5.50888128466182	3.61121334192819e-08	5.15470962898826e-07	CYP4X1
ENSG00000269113	28.4648732394215	0.926710280750956	0.225220096243891	4.1146873489807	3.87704556081719e-05	0.000236281651419676	TRABD2B
ENSG00000162373	15.1740317453493	0.94685571535491	0.239575932759812	3.9522155019811	7.74309600524577e-05	0.000432808752216154	BEND5
ENSG00000174348	389.539263113434	1.04528355682252	0.182433912892111	5.72965596281807	1.00634526376903e-08	1.67085656155076e-07	PODN
ENSG00000203985	74.3438689799486	2.86024353027715	0.673249374999892	4.24841616864124	2.15287179144314e-05	0.000140880741531794	LDLRAD1
ENSG00000162409	30.3126006673831	1.01614455253629	0.259439349196898	3.91669403921108	8.97715639536459e-05	0.000493982649334442	PRKAA2
ENSG00000134716	13.638308612774	1.84764988567597	0.415552951165793	4.44624416814409	8.73846220042169e-06	6.5280881132405e-05	CYP2J2
ENSG00000162598	23.8973870706393	2.60745398600751	0.606815906936871	4.29694402569241	1.73168899961579e-05	0.000116825949989148	C1orf87
ENSG00000158966	131.811645096989	0.794833072317812	0.195240066044237	4.07105512931818	4.68006708957103e-05	0.000276928022674529	CACHD1
ENSG00000162433	37.9295492877983	1.91717444990789	0.234368685203869	8.18016471884973	2.83456126979306e-16	2.21359459161979e-14	AK4
ENSG00000152760	24.6023734038449	1.80686505195959	0.415857595244672	4.34491295246516	1.39330902748792e-05	9.72203992582737e-05	DYNLT5
ENSG00000152763	56.0756583640155	2.01765221737425	0.432999559327606	4.65970963228556	3.16655758537889e-06	2.74407751527801e-05	DNAI4
ENSG00000116717	156.058776944752	1.52196458970989	0.182675518002601	8.33151922245113	7.98114752166423e-17	6.96121905915545e-15	GADD45A
ENSG00000162595	14.8789809439763	1.43786782717785	0.310470871318389	4.63124872575668	3.6346691879695e-06	3.09384515417024e-05	DIRAS3
ENSG00000050628	19.8254150620263	1.26868445158494	0.303544111693244	4.17957193933992	2.92058321086478e-05	0.000184521513115408	PTGER3
ENSG00000178965	83.7715543182561	3.06528290862105	0.671239628145446	4.56660003386578	4.956985367705e-06	4.02309531474402e-05	ERICH3
ENSG00000162643	26.3737093391327	2.58576385900338	0.553360158659633	4.67284067806164	2.97062201763677e-06	2.60113395964127e-05	DNAI3
ENSG00000171502	20.8756258173211	1.58367849277801	0.343939082331598	4.60453194804759	4.13394554295875e-06	3.45103521025618e-05	COL24A1
ENSG00000122417	137.739792190868	0.633674740880482	0.147585876505423	4.29360014579172	1.75798962917077e-05	0.000118243949419238	ODF2L
ENSG00000137975	35.0818874440722	4.94649849755858	0.720804284777498	6.86247099527924	6.76794836163062e-12	2.25017530676788e-10	CLCA2
ENSG00000267272	11.013634770108	1.14032925490549	0.232546742463973	4.90365611155422	9.40691167140309e-07	9.43641804109681e-06	LINC01140
ENSG00000154511	38.470216815833	1.04830706243375	0.149137867288329	7.02911394332236	2.07849195422424e-12	7.50492041105913e-11	DIPK1A
ENSG00000117600	48.2683514690035	1.83271617111379	0.307849319465539	5.95328966227889	2.62805552723691e-09	5.01421048889861e-08	PLPPR4
ENSG00000099260	188.52664211856	0.722879143106029	0.176062396257541	4.10581224879283	4.02896633997587e-05	0.000243770612065567	PALMD
ENSG00000162692	96.3676187756272	1.75433935058996	0.363409894558912	4.82743969511145	1.38299548189834e-06	1.32688537948989e-05	VCAM1
ENSG00000121957	67.2878209206511	0.645719700893041	0.137025877423938	4.71239238188039	2.44825382649845e-06	2.18504620581576e-05	GPSM2
ENSG00000179902	33.0893472559239	2.85694480247429	0.563915902260582	5.06626039631369	4.0570684824679e-07	4.44490569792078e-06	C1orf194
