baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene_name
ENSG00000144218	76.3725794005746	-2.16755094549393	0.340113264883363	-6.37302678046756	1.85333506549093e-10	1.01766836686002e-08	AFF3
ENSG00000115602	374.448697907304	-2.49228482464866	0.461097728388362	-5.40511191273864	6.47679406318454e-08	1.66882737715903e-06	IL1RL1
ENSG00000115604	110.454971683237	-1.354608120592	0.298694665114881	-4.53509311949379	5.75780762856829e-06	7.82346780745503e-05	IL18R1
ENSG00000115652	148.142947054053	-0.538209032991963	0.134536467590049	-4.00046948335197	6.32169394636009e-05	0.000545511212169425	UXS1
ENSG00000155368	343.648695414016	-0.804936520799524	0.188634658508827	-4.26717193522449	1.97966584614479e-05	0.000208804899067113	DBI
ENSG00000115109	142.822466182783	-1.23572947279078	0.197958769042475	-6.24235783424998	4.31023482995414e-10	2.09246201463436e-08	EPB41L5
ENSG00000136732	190.496710661818	-0.721973796357412	0.165658546966075	-4.35820432799801	1.31133928365485e-05	0.000151382245965856	GYPC
ENSG00000169994	41.7837884227213	-1.8054023643732	0.383889703664663	-4.70291947697107	2.5646758546043e-06	4.01832046385337e-05	MYO7B
ENSG00000272789	19.2426467391715	-2.64753746554587	0.363199529155648	-7.28948485065705	3.11142416944068e-13	3.86581269052287e-11	RP11-286H15.1
ENSG00000072163	274.680597772841	-1.2351337874691	0.204708481889388	-6.03362291620377	1.60323936856829e-09	6.5840594909187e-08	LIMS2
ENSG00000176771	57.2733970671464	-2.15087881056303	0.341004671653471	-6.30747608275805	2.83622389582361e-10	1.46415065269964e-08	NCKAP5
ENSG00000157827	261.358682033657	-0.563144764171939	0.137792708932537	-4.08689812788029	4.37178964964395e-05	0.000401848326353792	FMNL2
ENSG00000144278	5.79971794913704	-4.48047400097625	0.545724547184203	-8.2101382906346	2.20933888162865e-16	6.89172709437397e-14	GALNT13
ENSG00000115271	142.15249798259	-1.21293574545828	0.222193464810926	-5.45891728404532	4.79046856704357e-08	1.29342651310176e-06	GCA
ENSG00000144285	25.4447410831165	-2.48708472940502	0.459451502721455	-5.41316050698136	6.19219373341567e-08	1.60679207655942e-06	SCN1A
